perf_key,song_name,tempo
139223186_24485804,im yours,150.953
139223186_24717477,breakeven,94.023
139223186_24406023,just a kiss,142.881
139223186_24405500,need you now,107.943
139223186_24398587,baby one more time,92.96
139223186_24364215,one thing,88.042
139223186_24405177,seasons of love,178.151
139234256_24336202,the alphabet song,108.954
139234256_24333432,counting stars,122.017
139234256_24591265,what makes you beautiful,125.011
139234256_24335096,twinkle twinkle,121.072
139234256_24422245,grenade,110.443
139234256_24425169,counting stars,122.017
139234256_24337781,my heart will go on,99.195
139234256_24334484,danny boy,164.939
139234256_24592260,hallelujah,147.986
139234256_24955223,all i want for christmas,150.277
139335487_24431284,alejandro,98.986
139335487_24457797,give your heart a break,123.026
139335487_24442909,bed intruder,75.998
139335487_24429813,colors of the wind,62.659
139335487_24456596,for the first time,142.016
139335487_24453295,down,85.003
139335487_24455193,breakeven,94.023
139335487_24425686,no air,160.033
139335487_24426827,cups pitch perfect,129.964
139335487_24441601,love the way you lie,86.989
139339434_25527701,let her go,74.897
139339434_28871486,i wont give up,136.703
139339434_28297137,she will be loved,102.002
139339434_28295055,let her go,74.897
139339434_29108556,true colors,76.669
139339434_29110202,my heart will go on,99.195
139339434_25521377,wherever you will go,112.027
139339434_29108308,the rose,106.05
139339434_27165490,the climb,161.074
139339434_24332348,how to save a life,122.035
139367446_34626855,you found me,151.994
139367446_33666662,15 seconds of fame,99.959
139367446_35662862,fallin for you,117.043
139367446_37379943,this love,131.974
139367446_35695794,a thousand miles,94.931
139367446_26694260,bubbly,127.97
139367446_49119773,you found me,151.994
139367446_36467884,more than this,151.978
139367446_32596639,a thousand miles,94.931
139367446_37084093,im yours,150.953
139407543_35673610,best song ever,118.491
139407543_27938086,the a team,84.996
139407543_47824051,let it go,147.464
139407543_42451245,let it go,147.464
139407543_25024122,danny boy,164.939
139407543_24700860,clarity,128.0
139407543_35602282,eye of the tiger,108.873
139407543_27633179,the a team,84.996
139407543_40980604,best song ever,118.491
139407543_25264763,stay rihanna,111.927
139461379_33640111,say something great big,141.284
139461379_35436789,# that power,82.166
139461379_29475348,dont know why,88.174
139461379_33280943,let her go,74.897
139461379_33279885,animal,148.026
139461379_33658926,summertime sadness,111.968
139461379_38537140,young girls,145.992
139461379_36170528,hey there delilah,103.973
139461379_33999194,let it go,147.464
139461379_38897766,king of anything,119.003
139492288_24369235,twinkle twinkle,121.072
139492288_25194345,breakaway,131.0
139492288_25589735,breakaway,131.0
139492288_24468253,what makes you beautiful,125.011
139492288_24474099,good girl,80.512
139492288_24371875,cups pitch perfect,129.964
139492288_24370553,cups pitch perfect,129.964
139492288_24371078,cups pitch perfect,129.964
139492288_25194940,cups pitch perfect,129.964
139492288_24367485,twinkle twinkle,121.072
139539108_36030081,fly away,164.418
139539108_34571660,the a team,84.996
139539108_30438229,demons,89.938
139539108_38103008,let it go,147.464
139539108_34557499,the a team,84.996
139539108_34556595,the a team,84.996
139539108_30418303,let it go,147.464
139539108_38101629,let it go,147.464
139539108_34556245,the a team,84.996
139539108_34528428,the a team,84.996
139571119_29585199,part of your world,89.357
139571119_24608215,when i was your man,72.795
139571119_24609363,what makes you beautiful,125.011
139571119_29208947,lights ellie,120.013
139571119_30237553,castle on a cloud,54.574
139571119_29210327,need you now,107.943
139571119_30238635,i dreamed a dream,90.488
139571119_29171029,kiss me ,149.936
139571119_44380367,let it go,147.464
139571119_29219248,linger,94.845
139580556_24746210,somewhere only we know,172.015
139580556_42516134,let it go,147.464
139580556_28620522,applause,139.945
139580556_38918746,call me maybe,120.069
139580556_24742368,fuckin perfect,182.015
139580556_32625081,beautiful,92.977
139580556_36052658,valerie,96.095
139580556_31999219,try,93.858
139580556_28414183,my heart will go on,99.195
139580556_38243430,toxic,143.04
139582304_24572079,when i was your man,72.795
139582304_24758364,hero mariah carey,119.987
139582304_24604495,all the man i need,150.888
139582304_30257076,didnt we almost have it,130.984
139582304_28800992,stand by me,118.068
139582304_24602868,because of you,140.039
139582304_28797661,aint no sunshine,79.593
139582304_24759762,saving all my love for,99.304
139582304_24576807,before he cheats,147.905
139582304_24574025,you know im no good,103.383
139637251_26083463,stay rihanna,111.927
139637251_24409981,apologize,117.995
139637251_24409617,demons,89.938
139637251_26394100,i wont give up,136.703
139637251_26078110,demons,89.938
139637251_26079252,all the small things,148.726
139637251_33613946,say something great big,141.284
139637251_33190487,demons,89.938
139637251_33190106,wake me up,124.102
139637251_24413515,demons,89.938
139737548_34625943,burn,184.353
139737548_38155997,hey brother,124.943
139737548_44370564,human,94.01
139737548_34169750,pompeii,127.435
139737548_28624355,hero mariah carey,119.987
139737548_34624785,all by myself,118.556
139737548_34700700,hero mariah carey,119.987
139737548_47035463,stay with me,84.094
139737548_45371483,at last,174.431
139737548_45451000,always on my mind,73.336
139760250_24467929,im yours,150.953
139760250_42226844,uninvited,127.416
139760250_30520148,i wont give up,136.703
139760250_42225088,breakaway,131.0
139760250_30425634,kryptonite,99.01
139760250_42224005,stay,85.913
139760250_42223147,valerie,96.095
139760250_42226178,head over feet,168.772
139760250_24439566,total eclipse of heart,130.276
139760250_24470171,she will be loved,102.002
139762868_44649359,when i was your man,72.795
139762868_35734158,when i was your man,72.795
139762868_39811866,when i was your man,72.795
139762868_32934694,stay rihanna,111.927
139762868_34337183,when i was your man,72.795
139762868_30741547,stay rihanna,111.927
139762868_34435070,when i was your man,72.795
139762868_31751078,stay rihanna,111.927
139762868_30741174,stay rihanna,111.927
139762868_45865840,when i was your man,72.795
139782789_30943755,house of the rising sun,117.2
139782789_25699132,landslide,159.375
139782789_25883788,blue christmas,113.96
139782789_25938804,losing my religion,125.613
139782789_26346952,hallelujah,147.986
139782789_46382474,losing my religion,125.613
139782789_26743196,losing my religion,125.613
139782789_24573755,hallelujah,147.986
139782789_46343969,rehab,124.948
139782789_25698157,a horse with no name,123.179
139783522_24890135,the climb,161.074
139783522_25359842,billionaire,86.776
139783522_25109871,its time imagine dragons,105.009
139783522_25033948,its time imagine dragons,105.009
139783522_25104862,my girl,104.566
139783522_24895877,i believe i can fly,120.179
139783522_25032949,stay rihanna,111.927
139783522_24891059,star spangled whitney,88.876
139783522_24895135,i believe i can fly,120.179
139783522_25104288,i believe i can fly,120.179
139836877_28551241,from this moment,135.803
139836877_31361862,songbird,184.298
139836877_29622637,over the rainbow,85.6
139836877_41695628,wind beneath my wings,123.694
139836877_45461802,on my own,112.663
139836877_45469327,let it go,147.464
139836877_42312022,crazy patsy,107.765
139836877_28544357,you oughta know,105.292
139836877_25871331,on my own,112.663
139836877_25875308,breakaway,131.0
139927427_38370543,when i was your man,72.795
139927427_36933047,im yours,150.953
139927427_24520353,this little light of mine,111.91
139927427_24578025,the a team,84.996
139927427_28632634,i wont give up,136.703
139927427_24494234,beautiful,92.977
139927427_36856063,im yours,150.953
139927427_38488391,the climb,161.074
139927427_34761066,when i was your man,72.795
139927427_39310967,im yours,150.953
139943375_31709523,love you like a love song,117.009
139943375_27030934,kiss me ,149.936
139943375_28821183,lights ellie,120.013
139943375_25607346,all i want for christmas,150.277
139943375_24572733,love the way you lie,86.989
139943375_43261039,counting stars,122.017
139943375_35682328,kiss me ,149.936
139943375_24492743,santeria,90.807
139943375_41770157,stay rihanna,111.927
139943375_25127359,total eclipse of heart,130.276
139953369_24572543,making memories of us,103.93
139953369_24769511,breakeven,94.023
139953369_27355915,everybody hurts,94.301
139953369_24714060,im yours,150.953
139953369_24790945,the a team,84.996
139953369_24644343,wherever you will go,112.027
139953369_26209293,for the first time,142.016
139953369_25370174,let her go,74.897
139953369_24902408,never say never,92.024
139953369_24907519,losing my religion,125.613
139959655_25133794,my heart will go on,99.195
139959655_24648352,im yours,150.953
139959655_27761969,paparazzi,114.928
139959655_24520026,beautiful,92.977
139959655_24505183,all i want for christmas,150.277
139959655_24651053,wind beneath my wings,123.694
139959655_24518566,crazy patsy,107.765
139959655_25151929,baby bieber,65.024
139959655_24520490,you know im no good,103.383
139959655_24514810,aint no sunshine,79.593
140009815_34768472,i dreamed a dream,90.488
140009815_39445623,let it go,147.464
140009815_34684895,crazy patsy,107.765
140009815_28092944,hero mariah carey,119.987
140009815_24580829,a holly jolly christmas,140.352
140009815_24540429,merry christmas darling,81.586
140009815_39451013,my heart will go on,99.195
140009815_34733220,part of your world,89.357
140009815_27906654,need you now,107.943
140009815_24660286,do you hear what i hear,101.529
140106992_26407870,pompeii,127.435
140106992_26723331,merry christmas darling,81.586
140106992_26304712,friends in low places,107.739
140106992_26292334,this little light of mine,111.91
140106992_27016716,two black cadillacs,119.991
140106992_26303433,from this moment,135.803
140106992_26407186,from this moment,135.803
140106992_27495607,before he cheats,147.905
140106992_26329364,from this moment,135.803
140106992_26305283,mamas broken heart,111.989
140120335_35973178,simple man,120.353
140120335_27837758,kiss me ,149.936
140120335_31577483,say something great big,141.284
140120335_32528544,landslide,159.375
140120335_31584866,worshipper,140.056
140120335_30229199,two black cadillacs,119.991
140120335_30230618,over the rainbow,85.6
140120335_25265558,crazy patsy,107.765
140120335_34576119,more than words,91.769
140120335_33562795,love me again,126.03
140170810_28169966,santeria,90.807
140170810_32286815,just the way you are,109.012
140170810_25381805,santeria,90.807
140170810_32281911,just the way you are,109.012
140170810_32524291,just the way you are,109.012
140170810_26618095,santeria,90.807
140170810_29006643,safe and sound capital,117.948
140170810_32292578,let it go,147.464
140170810_29182160,santeria,90.807
140170810_32283935,just the way you are,109.012
140215241_28386057,oops i did it again,95.053
140215241_28615093,beautiful,92.977
140215241_32031277,marry you,144.926
140215241_25171323,when i was your man,72.795
140215241_32632496,counting stars,122.017
140215241_32634286,my heart will go on,99.195
140215241_33081246,it will rain,150.017
140215241_25172079,beautiful,92.977
140215241_32032296,oops i did it again,95.053
140215241_46472427,beautiful,92.977
140244786_25387761,it will rain,150.017
140244786_42329338,let it go,147.464
140244786_24626458,saving all my love for,99.304
140244786_24715667,cups pitch perfect,129.964
140244786_24632773,hero mariah carey,119.987
140244786_25388924,demons,89.938
140244786_28536885,need you now,107.943
140244786_25343318,cups pitch perfect,129.964
140244786_24623513,crazy patsy,107.765
140244786_42326598,young girls,145.992
140274650_38147277,newyork newyork,89.952
140274650_47135289,didnt we almost have it,130.984
140274650_39615912,amazing grace elvis,183.461
140274650_38055251,dont know why,88.174
140274650_44909319,always on my mind,73.336
140274650_35547823,georgia on my mind,75.065
140274650_36034443,when i was your man,72.795
140274650_31910006,over the rainbow,85.6
140274650_34439282,how great thou art,129.252
140274650_36436323,when a man loves a woman,97.398
140316579_29151898,o holy night,77.368
